"nutrient_id"	"amount"	"fdc_id"	"name"	"unit_name"	"NDB_number"	"Food_Name"
1278	0	174682	"PUFA 2:5 n-3 (EPA)"	"G"	9131	"Grapes, american type (slip skin), raw†"
1280	0	174682	"PUFA 22:5 n-3 (DPA)"	"G"	9131	"Grapes, american type (slip skin), raw†"
1110	0	174682	"Vitamin D (D2 + D3), International Units"	"IU"	9131	"Grapes, american type (slip skin), raw†"
1018	0	174682	"Alcohol, ethyl"	"G"	9131	"Grapes, american type (slip skin), raw†"
1008	67	174682	"Energy"	"KCAL"	9131	"Grapes, american type (slip skin), raw†"
1105	0	174682	"Retinol"	"UG"	9131	"Grapes, american type (slip skin), raw†"
1257	0	174682	"Fatty acids, total trans"	"G"	9131	"Grapes, american type (slip skin), raw†"
1003	0.63	174682	"Protein"	"G"	9131	"Grapes, american type (slip skin), raw†"
1007	0.57	174682	"Ash"	"G"	9131	"Grapes, american type (slip skin), raw†"
1162	4	174682	"Vitamin C, total ascorbic acid"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1165	0.092	174682	"Thiamin"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1166	0.057	174682	"Riboflavin"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1089	0.29	174682	"Iron, Fe"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1090	5	174682	"Magnesium, Mg"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1091	10	174682	"Phosphorus, P"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1093	2	174682	"Sodium, Na"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1098	0.04	174682	"Copper, Cu"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1101	0.718	174682	"Manganese, Mn"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1104	100	174682	"Vitamin A, IU"	"IU"	9131	"Grapes, american type (slip skin), raw†"
1264	0.003	174682	"SFA 14:0"	"G"	9131	"Grapes, american type (slip skin), raw†"
1253	0	174682	"Cholesterol"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1177	4	174682	"Folate, total"	"UG"	9131	"Grapes, american type (slip skin), raw†"
1178	0	174682	"Vitamin B-12"	"UG"	9131	"Grapes, american type (slip skin), raw†"
1258	0.114	174682	"Fatty acids, total saturated"	"G"	9131	"Grapes, american type (slip skin), raw†"
1210	0.003	174682	"Tryptophan"	"G"	9131	"Grapes, american type (slip skin), raw†"
1211	0.017	174682	"Threonine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1215	0.021	174682	"Methionine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1217	0.013	174682	"Phenylalanine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1218	0.011	174682	"Tyrosine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1222	0.026	174682	"Alanine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1224	0.131	174682	"Glutamic acid"	"G"	9131	"Grapes, american type (slip skin), raw†"
1225	0.019	174682	"Glycine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1226	0.021	174682	"Proline"	"G"	9131	"Grapes, american type (slip skin), raw†"
1167	0.3	174682	"Niacin"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1051	81.3	174682	"Water"	"G"	9131	"Grapes, american type (slip skin), raw†"
1087	14	174682	"Calcium, Ca"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1092	191	174682	"Potassium, K"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1095	0.04	174682	"Zinc, Zn"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1004	0.35	174682	"Total lipid (fat)"	"G"	9131	"Grapes, american type (slip skin), raw†"
1005	17.15	174682	"Carbohydrate, by difference"	"G"	9131	"Grapes, american type (slip skin), raw†"
1292	0.014	174682	"Fatty acids, total monounsaturated"	"G"	9131	"Grapes, american type (slip skin), raw†"
1293	0.102	174682	"Fatty acids, total polyunsaturated"	"G"	9131	"Grapes, american type (slip skin), raw†"
1265	0.098	174682	"SFA 16:0"	"G"	9131	"Grapes, american type (slip skin), raw†"
1266	0.013	174682	"SFA 18:0"	"G"	9131	"Grapes, american type (slip skin), raw†"
1268	0.014	174682	"MUFA 18:1"	"G"	9131	"Grapes, american type (slip skin), raw†"
1269	0.079	174682	"PUFA 18:2"	"G"	9131	"Grapes, american type (slip skin), raw†"
1270	0.024	174682	"PUFA 18:3"	"G"	9131	"Grapes, american type (slip skin), raw†"
1170	0.024	174682	"Pantothenic acid"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1175	0.11	174682	"Vitamin B-6"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1212	0.005	174682	"Isoleucine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1213	0.013	174682	"Leucine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1214	0.014	174682	"Lysine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1216	0.01	174682	"Cystine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1219	0.017	174682	"Valine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1220	0.046	174682	"Arginine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1221	0.023	174682	"Histidine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1223	0.077	174682	"Aspartic acid"	"G"	9131	"Grapes, american type (slip skin), raw†"
1227	0.03	174682	"Serine"	"G"	9131	"Grapes, american type (slip skin), raw†"
1246	0	174682	"Vitamin B-12, added"	"UG"	9131	"Grapes, american type (slip skin), raw†"
1242	0	174682	"Vitamin E, added"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1114	0	174682	"Vitamin D (D2 + D3)"	"UG"	9131	"Grapes, american type (slip skin), raw†"
1187	4	174682	"Folate, food"	"UG"	9131	"Grapes, american type (slip skin), raw†"
1106	5	174682	"Vitamin A, RAE"	"UG"	9131	"Grapes, american type (slip skin), raw†"
1062	280	174682	"Energy"	"kJ"	9131	"Grapes, american type (slip skin), raw†"
1180	5.6	174682	"Choline, total"	"MG"	9131	"Grapes, american type (slip skin), raw†"
1190	4	174682	"Folate, DFE"	"UG"	9131	"Grapes, american type (slip skin), raw†"
1186	0	174683	"Folic acid"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1219	0.022	174683	"Valine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1220	0.13	174683	"Arginine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1221	0.022	174683	"Histidine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1051	80.54	174683	"Water"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
2000	15.48	174683	NA	NA	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1087	10	174683	"Calcium, Ca"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1092	191	174683	"Potassium, K"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1103	0.1	174683	"Selenium, Se"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1109	0.19	174683	"Vitamin E (alpha-tocopherol)"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1123	72	174683	"Lutein + zeaxanthin"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1125	0	174683	"Tocopherol, beta"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1126	0.07	174683	"Tocopherol, gamma"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1128	0	174683	"Tocotrienol, alpha"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1129	0	174683	"Tocotrienol, beta"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1167	0.188	174683	"Niacin"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1170	0.05	174683	"Pantothenic acid"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1175	0.086	174683	"Vitamin B-6"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1212	0.011	174683	"Isoleucine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1213	0.022	174683	"Leucine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1214	0.027	174683	"Lysine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1216	0.01	174683	"Cystine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1010	0.15	174683	"Sucrose"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1011	7.2	174683	"Glucose (dextrose)"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1014	0	174683	"Maltose"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1004	0.16	174683	"Total lipid (fat)"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1223	0.038	174683	"Aspartic acid"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1227	0.022	174683	"Serine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1003	0.72	174683	"Protein"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1007	0.48	174683	"Ash"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1009	0	174683	"Starch"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1012	8.13	174683	"Fructose"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1013	0	174683	"Lactose"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1224	0.081	174683	"Glutamic acid"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1225	0.016	174683	"Glycine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1226	0.08	174683	"Proline"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1165	0.069	174683	"Thiamin"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1166	0.07	174683	"Riboflavin"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1177	2	174683	"Folate, total"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1184	0	174683	"Vitamin K (Dihydrophylloquinone)"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1185	14.6	174683	"Vitamin K (phylloquinone)"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1101	0.071	174683	"Manganese, Mn"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1104	66	174683	"Vitamin A, IU"	"IU"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1106	3	174683	"Vitamin A, RAE"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1108	1	174683	"Carotene, alpha"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1120	0	174683	"Cryptoxanthin, beta"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1127	0	174683	"Tocopherol, delta"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1130	0	174683	"Tocotrienol, gamma"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1131	0	174683	"Tocotrienol, delta"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1210	0.011	174683	"Tryptophan"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1211	0.022	174683	"Threonine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1215	0.009	174683	"Methionine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1217	0.019	174683	"Phenylalanine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1218	0.01	174683	"Tyrosine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1222	0.022	174683	"Alanine"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1018	0	174683	"Alcohol, ethyl"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1075	0	174683	"Galactose"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1079	0.9	174683	"Fiber, total dietary"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1089	0.36	174683	"Iron, Fe"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1090	7	174683	"Magnesium, Mg"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1091	20	174683	"Phosphorus, P"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1098	0.127	174683	"Copper, Cu"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1110	0	174683	"Vitamin D (D2 + D3), International Units"	"IU"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1099	7.8	174683	"Fluoride, F"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1093	2	174683	"Sodium, Na"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1095	0.07	174683	"Zinc, Zn"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1259	0	174683	"SFA 4:0"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1260	0	174683	"SFA 6:0"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1262	0	174683	"SFA 10:0"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1265	0.046	174683	"SFA 16:0"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1266	0.006	174683	"SFA 18:0"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1268	0.007	174683	"MUFA 18:1"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1269	0.037	174683	"PUFA 18:2"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1270	0.011	174683	"PUFA 18:3"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1271	0	174683	"PUFA 20:4"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1276	0	174683	"PUFA 18:4"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1277	0	174683	"MUFA 20:1"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1279	0	174683	"MUFA 22:1"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1292	0.007	174683	"Fatty acids, total monounsaturated"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1293	0.048	174683	"Fatty acids, total polyunsaturated"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1180	5.6	174683	"Choline, total"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1190	2	174683	"Folate, DFE"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1198	0.1	174683	"Betaine"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1005	18.1	174683	"Carbohydrate, by difference"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1008	69	174683	"Energy"	"KCAL"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1062	288	174683	"Energy"	"kJ"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1258	0.054	174683	"Fatty acids, total saturated"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1261	0	174683	"SFA 8:0"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1263	0	174683	"SFA 12:0"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1264	0.001	174683	"SFA 14:0"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1272	0	174683	"PUFA 22:6 n-3 (DHA)"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1275	0	174683	"MUFA 16:1"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1278	0	174683	"PUFA 2:5 n-3 (EPA)"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1280	0	174683	"PUFA 22:5 n-3 (DPA)"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1187	2	174683	"Folate, food"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1162	3.2	174683	"Vitamin C, total ascorbic acid"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1105	0	174683	"Retinol"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1257	0	174683	"Fatty acids, total trans"	"G"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1253	0	174683	"Cholesterol"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1283	4	174683	"Phytosterols"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1178	0	174683	"Vitamin B-12"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1242	0	174683	"Vitamin E, added"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1246	0	174683	"Vitamin B-12, added"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1057	0	174683	"Caffeine"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1058	0	174683	"Theobromine"	"MG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1107	39	174683	"Carotene, beta"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1122	0	174683	"Lycopene"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1114	0	174683	"Vitamin D (D2 + D3)"	"UG"	9132	"Grapes, red or green (European type, such as Thompson seedless), raw†"
1186	0	175116	"Folic acid"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1261	0	175116	"SFA 8:0"	"G"	15039	"Fish, herring, Atlantic, raw†"
1259	0	175116	"SFA 4:0"	"G"	15039	"Fish, herring, Atlantic, raw†"
1260	0	175116	"SFA 6:0"	"G"	15039	"Fish, herring, Atlantic, raw†"
1057	0	175116	"Caffeine"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1058	0	175116	"Theobromine"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1120	0	175116	"Cryptoxanthin, beta"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1122	0	175116	"Lycopene"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1185	0.1	175116	"Vitamin K (phylloquinone)"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1107	0	175116	"Carotene, beta"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1108	0	175116	"Carotene, alpha"	"UG"	15039	"Fish, herring, Atlantic, raw†"
2000	0	175116	NA	NA	15039	"Fish, herring, Atlantic, raw†"
1123	0	175116	"Lutein + zeaxanthin"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1109	1.07	175116	"Vitamin E (alpha-tocopherol)"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1112	4.2	175116	"Vitamin D3 (cholecalciferol)"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1114	4.2	175116	"Vitamin D (D2 + D3)"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1104	93	175116	"Vitamin A, IU"	"IU"	15039	"Fish, herring, Atlantic, raw†"
1105	28	175116	"Retinol"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1106	28	175116	"Vitamin A, RAE"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1062	661	175116	"Energy"	"kJ"	15039	"Fish, herring, Atlantic, raw†"
1187	10	175116	"Folate, food"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1180	65	175116	"Choline, total"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1110	167	175116	"Vitamin D (D2 + D3), International Units"	"IU"	15039	"Fish, herring, Atlantic, raw†"
1190	10	175116	"Folate, DFE"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1018	0	175116	"Alcohol, ethyl"	"G"	15039	"Fish, herring, Atlantic, raw†"
1003	17.96	175116	"Protein"	"G"	15039	"Fish, herring, Atlantic, raw†"
1007	1.46	175116	"Ash"	"G"	15039	"Fish, herring, Atlantic, raw†"
1079	0	175116	"Fiber, total dietary"	"G"	15039	"Fish, herring, Atlantic, raw†"
1089	1.1	175116	"Iron, Fe"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1090	32	175116	"Magnesium, Mg"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1091	236	175116	"Phosphorus, P"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1093	90	175116	"Sodium, Na"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1098	0.092	175116	"Copper, Cu"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1101	0.035	175116	"Manganese, Mn"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1210	0.201	175116	"Tryptophan"	"G"	15039	"Fish, herring, Atlantic, raw†"
1211	0.787	175116	"Threonine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1215	0.532	175116	"Methionine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1217	0.701	175116	"Phenylalanine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1218	0.606	175116	"Tyrosine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1222	1.086	175116	"Alanine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1224	2.681	175116	"Glutamic acid"	"G"	15039	"Fish, herring, Atlantic, raw†"
1225	0.862	175116	"Glycine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1226	0.635	175116	"Proline"	"G"	15039	"Fish, herring, Atlantic, raw†"
1263	0.012	175116	"SFA 12:0"	"G"	15039	"Fish, herring, Atlantic, raw†"
1264	0.554	175116	"SFA 14:0"	"G"	15039	"Fish, herring, Atlantic, raw†"
1272	0.862	175116	"PUFA 22:6 n-3 (DHA)"	"G"	15039	"Fish, herring, Atlantic, raw†"
1275	0.622	175116	"MUFA 16:1"	"G"	15039	"Fish, herring, Atlantic, raw†"
1278	0.709	175116	"PUFA 2:5 n-3 (EPA)"	"G"	15039	"Fish, herring, Atlantic, raw†"
1280	0.055	175116	"PUFA 22:5 n-3 (DPA)"	"G"	15039	"Fish, herring, Atlantic, raw†"
1253	60	175116	"Cholesterol"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1258	2.04	175116	"Fatty acids, total saturated"	"G"	15039	"Fish, herring, Atlantic, raw†"
1162	0.7	175116	"Vitamin C, total ascorbic acid"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1165	0.092	175116	"Thiamin"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1166	0.233	175116	"Riboflavin"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1177	10	175116	"Folate, total"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1178	13.67	175116	"Vitamin B-12"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1004	9.04	175116	"Total lipid (fat)"	"G"	15039	"Fish, herring, Atlantic, raw†"
1005	0	175116	"Carbohydrate, by difference"	"G"	15039	"Fish, herring, Atlantic, raw†"
1008	158	175116	"Energy"	"KCAL"	15039	"Fish, herring, Atlantic, raw†"
1051	72.05	175116	"Water"	"G"	15039	"Fish, herring, Atlantic, raw†"
1167	3.217	175116	"Niacin"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1170	0.645	175116	"Pantothenic acid"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1175	0.302	175116	"Vitamin B-6"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1087	57	175116	"Calcium, Ca"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1092	327	175116	"Potassium, K"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1095	0.99	175116	"Zinc, Zn"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1262	0.005	175116	"SFA 10:0"	"G"	15039	"Fish, herring, Atlantic, raw†"
1265	1.353	175116	"SFA 16:0"	"G"	15039	"Fish, herring, Atlantic, raw†"
1266	0.109	175116	"SFA 18:0"	"G"	15039	"Fish, herring, Atlantic, raw†"
1268	1.516	175116	"MUFA 18:1"	"G"	15039	"Fish, herring, Atlantic, raw†"
1269	0.13	175116	"PUFA 18:2"	"G"	15039	"Fish, herring, Atlantic, raw†"
1270	0.103	175116	"PUFA 18:3"	"G"	15039	"Fish, herring, Atlantic, raw†"
1271	0.06	175116	"PUFA 20:4"	"G"	15039	"Fish, herring, Atlantic, raw†"
1276	0.214	175116	"PUFA 18:4"	"G"	15039	"Fish, herring, Atlantic, raw†"
1277	0.721	175116	"MUFA 20:1"	"G"	15039	"Fish, herring, Atlantic, raw†"
1279	0.84	175116	"MUFA 22:1"	"G"	15039	"Fish, herring, Atlantic, raw†"
1292	3.736	175116	"Fatty acids, total monounsaturated"	"G"	15039	"Fish, herring, Atlantic, raw†"
1293	2.133	175116	"Fatty acids, total polyunsaturated"	"G"	15039	"Fish, herring, Atlantic, raw†"
1212	0.828	175116	"Isoleucine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1213	1.46	175116	"Leucine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1214	1.65	175116	"Lysine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1216	0.193	175116	"Cystine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1219	0.925	175116	"Valine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1220	1.075	175116	"Arginine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1221	0.529	175116	"Histidine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1223	1.839	175116	"Aspartic acid"	"G"	15039	"Fish, herring, Atlantic, raw†"
1227	0.733	175116	"Serine"	"G"	15039	"Fish, herring, Atlantic, raw†"
1242	0	175116	"Vitamin E, added"	"MG"	15039	"Fish, herring, Atlantic, raw†"
1246	0	175116	"Vitamin B-12, added"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1103	36.5	175116	"Selenium, Se"	"UG"	15039	"Fish, herring, Atlantic, raw†"
1186	0	175119	"Folic acid"	"UG"	15046	"Fish, mackerel, Atlantic, raw"
1259	0	175119	"SFA 4:0"	"G"	15046	"Fish, mackerel, Atlantic, raw"
1260	0	175119	"SFA 6:0"	"G"	15046	"Fish, mackerel, Atlantic, raw"
1262	0	175119	"SFA 10:0"	"G"	15046	"Fish, mackerel, Atlantic, raw"
1292	5.456	175119	"Fatty acids, total monounsaturated"	"G"	15046	"Fish, mackerel, Atlantic, raw"
1293	3.35	175119	"Fatty acids, total polyunsaturated"	"G"	15046	"Fish, mackerel, Atlantic, raw"
1261	0	175119	"SFA 8:0"	"G"	15046	"Fish, mackerel, Atlantic, raw"
1057	0	175119	"Caffeine"	"MG"	15046	"Fish, mackerel, Atlantic, raw"
1058	0	175119	"Theobromine"	"MG"	15046	"Fish, mackerel, Atlantic, raw"
1107	0	175119	"Carotene, beta"	"UG"	15046	"Fish, mackerel, Atlantic, raw"
1108	0	175119	"Carotene, alpha"	"UG"	15046	"Fish, mackerel, Atlantic, raw"
1120	0	175119	"Cryptoxanthin, beta"	"UG"	15046	"Fish, mackerel, Atlantic, raw"
1122	0	175119	"Lycopene"	"UG"	15046	"Fish, mackerel, Atlantic, raw"
1185	5	175119	"Vitamin K (phylloquinone)"	"UG"	15046	"Fish, mackerel, Atlantic, raw"
2000	0	175119	NA	NA	15046	"Fish, mackerel, Atlantic, raw"
1123	0	175119	"Lutein + zeaxanthin"	"UG"	15046	"Fish, mackerel, Atlantic, raw"
